file_id,n_characters,n_syllables,n_tokens,n_polysyllabic_tokens,n_long_tokens,n_types,n_sentences,avg_characters_per_word,std_characters_per_word,avg_syllables_per_word,std_syllables_per_word,ratio_long_words,avg_words_per_sentence,std_words_per_sentence,word_length_distribution
3162,4320,0,774,0,571,419,44,4.33463,2.36247,0,0.0,0.73773,17.59091,13.38399,"{'3_character_tokens': 0.2261, '4_character_tokens': 0.19121, '2_character_tokens': 0.16279, '5_character_tokens': 0.10465, '6_character_tokens': 0.08527, '7_character_tokens': 0.07881, '1_character_tokens': 0.05297, '9_character_tokens': 0.03359, '8_character_tokens': 0.03101, '10_character_tokens': 0.0168, '11_character_tokens': 0.00904, '13_character_tokens': 0.00258, '16_character_tokens': 0.00258, '14_character_tokens': 0.00129, '12_character_tokens': 0.00129}"
3163,1784,0,355,0,297,157,11,3.87042,2.04058,0,0.0,0.83662,32.27273,19.73368,"{'4_character_tokens': 0.25352, '2_character_tokens': 0.23662, '3_character_tokens': 0.20282, '5_character_tokens': 0.09577, '6_character_tokens': 0.04789, '1_character_tokens': 0.04789, '8_character_tokens': 0.04225, '7_character_tokens': 0.03099, '9_character_tokens': 0.02254, '10_character_tokens': 0.01408, '11_character_tokens': 0.00563}"
3164,1889,0,375,0,290,194,25,3.84267,2.14683,0,0.0,0.77333,15.0,9.00925,"{'3_character_tokens': 0.20267, '2_character_tokens': 0.19733, '4_character_tokens': 0.192, '1_character_tokens': 0.112, '6_character_tokens': 0.088, '5_character_tokens': 0.06933, '7_character_tokens': 0.06933, '8_character_tokens': 0.04267, '9_character_tokens': 0.016, '10_character_tokens': 0.00533, '11_character_tokens': 0.00267, '12_character_tokens': 0.00267}"
3165,297,0,53,0,42,48,4,4.0566,1.75866,0,0.0,0.79245,13.25,5.37742,"{'4_character_tokens': 0.26415, '3_character_tokens': 0.16981, '5_character_tokens': 0.15094, '2_character_tokens': 0.15094, '6_character_tokens': 0.13208, '1_character_tokens': 0.0566, '8_character_tokens': 0.0566, '7_character_tokens': 0.01887}"
3166,178,0,33,0,25,29,2,4.15152,1.87285,0,0.0,0.75758,16.5,13.43503,"{'4_character_tokens': 0.27273, '3_character_tokens': 0.21212, '2_character_tokens': 0.21212, '7_character_tokens': 0.12121, '8_character_tokens': 0.06061, '6_character_tokens': 0.06061, '5_character_tokens': 0.06061}"
3167,1159,0,248,0,201,75,5,3.72984,2.08027,0,0.0,0.81048,49.6,65.86577,"{'4_character_tokens': 0.24597, '2_character_tokens': 0.22984, '3_character_tokens': 0.15323, '1_character_tokens': 0.1129, '7_character_tokens': 0.08871, '5_character_tokens': 0.06855, '6_character_tokens': 0.04839, '8_character_tokens': 0.02823, '10_character_tokens': 0.01613, '9_character_tokens': 0.00806}"
3168,787,0,148,0,115,104,12,4.09459,2.46427,0,0.0,0.77703,12.33333,9.71721,"{'4_character_tokens': 0.22297, '2_character_tokens': 0.20946, '3_character_tokens': 0.15541, '1_character_tokens': 0.10135, '5_character_tokens': 0.08784, '7_character_tokens': 0.08108, '8_character_tokens': 0.0473, '9_character_tokens': 0.03378, '6_character_tokens': 0.02703, '10_character_tokens': 0.02027, '13_character_tokens': 0.00676, '11_character_tokens': 0.00676}"
3169,381,0,54,0,29,51,4,5.74074,2.7826,0,0.0,0.53704,13.5,4.20317,"{'4_character_tokens': 0.18519, '8_character_tokens': 0.18519, '5_character_tokens': 0.12963, '3_character_tokens': 0.12963, '6_character_tokens': 0.11111, '2_character_tokens': 0.07407, '9_character_tokens': 0.03704, '7_character_tokens': 0.03704, '10_character_tokens': 0.03704, '13_character_tokens': 0.03704, '1_character_tokens': 0.01852, '11_character_tokens': 0.01852}"
3170,2013,0,337,0,216,181,16,4.87537,2.82462,0,0.0,0.64095,21.0625,10.13554,"{'2_character_tokens': 0.19881, '4_character_tokens': 0.14837, '3_character_tokens': 0.14243, '5_character_tokens': 0.10979, '7_character_tokens': 0.09792, '6_character_tokens': 0.08605, '8_character_tokens': 0.08309, '1_character_tokens': 0.04154, '9_character_tokens': 0.03561, '10_character_tokens': 0.0178, '14_character_tokens': 0.01484, '11_character_tokens': 0.01187, '15_character_tokens': 0.00593, '13_character_tokens': 0.00297, '12_character_tokens': 0.00297}"
3171,4054,0,844,0,716,292,26,3.66351,1.93379,0,0.0,0.84834,32.46154,29.4377,"{'3_character_tokens': 0.26777, '2_character_tokens': 0.18839, '4_character_tokens': 0.1872, '5_character_tokens': 0.11019, '1_character_tokens': 0.09479, '6_character_tokens': 0.05687, '7_character_tokens': 0.05332, '8_character_tokens': 0.02725, '12_character_tokens': 0.00592, '10_character_tokens': 0.00355, '9_character_tokens': 0.00237, '11_character_tokens': 0.00118, '13_character_tokens': 0.00118}"
3172,1139,0,220,0,192,139,6,3.77273,1.90725,0,0.0,0.87273,36.66667,30.59847,"{'3_character_tokens': 0.25, '2_character_tokens': 0.21818, '4_character_tokens': 0.20909, '5_character_tokens': 0.15455, '6_character_tokens': 0.05455, '1_character_tokens': 0.04091, '7_character_tokens': 0.03636, '8_character_tokens': 0.02273, '9_character_tokens': 0.00455, '14_character_tokens': 0.00455, '15_character_tokens': 0.00455}"
3173,1143,0,213,0,162,134,13,4.20188,2.41879,0,0.0,0.76056,16.38462,9.09706,"{'2_character_tokens': 0.21596, '4_character_tokens': 0.19718, '3_character_tokens': 0.19249, '5_character_tokens': 0.09859, '7_character_tokens': 0.07981, '6_character_tokens': 0.06103, '1_character_tokens': 0.05634, '8_character_tokens': 0.04225, '9_character_tokens': 0.02347, '10_character_tokens': 0.01408, '14_character_tokens': 0.00939, '11_character_tokens': 0.00469, '12_character_tokens': 0.00469}"
3174,540,0,115,0,105,73,3,3.66957,1.5879,0,0.0,0.91304,38.33333,18.00926,"{'3_character_tokens': 0.29565, '5_character_tokens': 0.2, '4_character_tokens': 0.2, '2_character_tokens': 0.15652, '1_character_tokens': 0.06087, '6_character_tokens': 0.04348, '7_character_tokens': 0.02609, '10_character_tokens': 0.0087, '9_character_tokens': 0.0087}"
3175,1464,0,222,0,126,127,13,5.4955,2.82642,0,0.0,0.56757,17.07692,6.72634,"{'2_character_tokens': 0.15766, '7_character_tokens': 0.14414, '4_character_tokens': 0.14414, '3_character_tokens': 0.12613, '5_character_tokens': 0.12162, '8_character_tokens': 0.09009, '10_character_tokens': 0.07207, '9_character_tokens': 0.04505, '11_character_tokens': 0.04054, '6_character_tokens': 0.03153, '1_character_tokens': 0.01802, '12_character_tokens': 0.00901}"
3176,64,0,12,0,10,11,1,4.08333,2.64432,0,0.0,0.83333,12.0,0.0,"{'3_character_tokens': 0.25, '5_character_tokens': 0.16667, '1_character_tokens': 0.16667, '9_character_tokens': 0.16667, '4_character_tokens': 0.16667, '2_character_tokens': 0.08333}"
3177,391,0,69,0,46,59,5,4.57971,2.068,0,0.0,0.66667,13.8,4.54973,"{'4_character_tokens': 0.21739, '3_character_tokens': 0.2029, '7_character_tokens': 0.13043, '6_character_tokens': 0.11594, '2_character_tokens': 0.10145, '5_character_tokens': 0.10145, '8_character_tokens': 0.05797, '1_character_tokens': 0.04348, '10_character_tokens': 0.01449, '9_character_tokens': 0.01449}"
3178,6203,0,1205,0,942,411,76,4.04398,2.29774,0,0.0,0.78174,15.85526,8.86747,"{'3_character_tokens': 0.21411, '2_character_tokens': 0.19668, '4_character_tokens': 0.18008, '5_character_tokens': 0.11037, '1_character_tokens': 0.0805, '6_character_tokens': 0.06639, '7_character_tokens': 0.05975, '8_character_tokens': 0.03651, '9_character_tokens': 0.0332, '10_character_tokens': 0.01245, '11_character_tokens': 0.00581, '12_character_tokens': 0.00249, '20_character_tokens': 0.00083, '16_character_tokens': 0.00083}"
3179,1066,0,213,0,173,136,11,3.93897,2.11264,0,0.0,0.81221,19.36364,11.81755,"{'3_character_tokens': 0.22066, '2_character_tokens': 0.19718, '4_character_tokens': 0.16901, '5_character_tokens': 0.14554, '1_character_tokens': 0.07981, '7_character_tokens': 0.05634, '8_character_tokens': 0.05164, '6_character_tokens': 0.05164, '10_character_tokens': 0.00939, '11_character_tokens': 0.00939, '9_character_tokens': 0.00939}"
3180,611,0,108,0,83,81,8,4.43519,2.19717,0,0.0,0.76852,13.5,8.79935,"{'4_character_tokens': 0.32407, '3_character_tokens': 0.15741, '5_character_tokens': 0.12963, '2_character_tokens': 0.12037, '6_character_tokens': 0.11111, '1_character_tokens': 0.03704, '7_character_tokens': 0.03704, '8_character_tokens': 0.02778, '9_character_tokens': 0.01852, '10_character_tokens': 0.01852, '12_character_tokens': 0.00926, '14_character_tokens': 0.00926}"
3181,204,0,42,0,36,33,2,3.7381,2.04891,0,0.0,0.85714,21.0,11.31371,"{'4_character_tokens': 0.2381, '3_character_tokens': 0.21429, '2_character_tokens': 0.16667, '1_character_tokens': 0.11905, '5_character_tokens': 0.11905, '9_character_tokens': 0.04762, '7_character_tokens': 0.04762, '8_character_tokens': 0.02381, '6_character_tokens': 0.02381}"
3182,606,0,110,0,81,72,7,4.38182,2.10714,0,0.0,0.73636,15.71429,7.11136,"{'3_character_tokens': 0.28182, '2_character_tokens': 0.16364, '5_character_tokens': 0.14545, '4_character_tokens': 0.13636, '6_character_tokens': 0.10909, '9_character_tokens': 0.05455, '7_character_tokens': 0.04545, '8_character_tokens': 0.04545, '1_character_tokens': 0.00909, '11_character_tokens': 0.00909}"
3183,761,0,157,0,129,89,8,3.75796,1.99165,0,0.0,0.82166,19.625,10.35012,"{'4_character_tokens': 0.24204, '3_character_tokens': 0.21019, '2_character_tokens': 0.21019, '6_character_tokens': 0.08917, '1_character_tokens': 0.0828, '5_character_tokens': 0.07643, '7_character_tokens': 0.03185, '9_character_tokens': 0.02548, '8_character_tokens': 0.01911, '11_character_tokens': 0.00637, '10_character_tokens': 0.00637}"
3184,701,0,120,0,77,89,2,4.7,2.44812,0,0.0,0.64167,60.0,77.78175,"{'2_character_tokens': 0.175, '3_character_tokens': 0.16667, '4_character_tokens': 0.14167, '7_character_tokens': 0.125, '5_character_tokens': 0.10833, '6_character_tokens': 0.09167, '9_character_tokens': 0.08333, '1_character_tokens': 0.05, '8_character_tokens': 0.03333, '10_character_tokens': 0.025}"
3185,285,0,53,0,41,45,6,4.26415,2.27149,0,0.0,0.77358,8.83333,8.97589,"{'4_character_tokens': 0.22642, '3_character_tokens': 0.16981, '2_character_tokens': 0.15094, '5_character_tokens': 0.15094, '6_character_tokens': 0.09434, '1_character_tokens': 0.07547, '8_character_tokens': 0.0566, '9_character_tokens': 0.01887, '10_character_tokens': 0.01887, '11_character_tokens': 0.01887, '7_character_tokens': 0.01887}"
3186,1070,0,222,0,185,129,17,3.68468,1.86165,0,0.0,0.83333,13.05882,8.12766,"{'3_character_tokens': 0.24324, '2_character_tokens': 0.23423, '4_character_tokens': 0.17568, '5_character_tokens': 0.11261, '6_character_tokens': 0.07207, '1_character_tokens': 0.06757, '7_character_tokens': 0.06757, '9_character_tokens': 0.00901, '8_character_tokens': 0.00901, '11_character_tokens': 0.0045, '10_character_tokens': 0.0045}"
3187,1115,0,224,0,183,131,21,3.77232,1.99707,0,0.0,0.81696,10.66667,11.15049,"{'3_character_tokens': 0.24107, '4_character_tokens': 0.21429, '2_character_tokens': 0.20536, '1_character_tokens': 0.08036, '5_character_tokens': 0.07589, '6_character_tokens': 0.06696, '7_character_tokens': 0.04911, '8_character_tokens': 0.03571, '9_character_tokens': 0.02232, '10_character_tokens': 0.00893}"
3188,1248,0,236,0,184,151,15,4.15254,2.0613,0,0.0,0.77966,15.73333,11.19609,"{'4_character_tokens': 0.25847, '2_character_tokens': 0.18644, '3_character_tokens': 0.16525, '5_character_tokens': 0.11864, '6_character_tokens': 0.07627, '7_character_tokens': 0.0678, '1_character_tokens': 0.05085, '8_character_tokens': 0.0339, '9_character_tokens': 0.02966, '11_character_tokens': 0.00847, '10_character_tokens': 0.00424}"
3189,1623,0,310,0,232,174,16,4.11613,2.37423,0,0.0,0.74839,19.375,19.59889,"{'2_character_tokens': 0.20645, '4_character_tokens': 0.19355, '3_character_tokens': 0.13871, '5_character_tokens': 0.10645, '1_character_tokens': 0.10323, '6_character_tokens': 0.08387, '7_character_tokens': 0.07742, '8_character_tokens': 0.03548, '10_character_tokens': 0.02581, '9_character_tokens': 0.01935, '12_character_tokens': 0.00968}"
3190,910,0,170,0,129,123,15,4.21765,2.20938,0,0.0,0.75882,11.33333,7.16805,"{'4_character_tokens': 0.24118, '2_character_tokens': 0.23529, '5_character_tokens': 0.11765, '3_character_tokens': 0.11176, '7_character_tokens': 0.08235, '1_character_tokens': 0.05294, '6_character_tokens': 0.05294, '8_character_tokens': 0.05294, '9_character_tokens': 0.04118, '10_character_tokens': 0.01176}"
3191,980,0,187,0,154,132,9,4.13369,1.89177,0,0.0,0.82353,20.77778,17.84501,"{'4_character_tokens': 0.26203, '3_character_tokens': 0.2246, '5_character_tokens': 0.16578, '2_character_tokens': 0.11765, '6_character_tokens': 0.05882, '1_character_tokens': 0.05348, '8_character_tokens': 0.04278, '7_character_tokens': 0.04278, '9_character_tokens': 0.02674, '11_character_tokens': 0.00535}"
3192,1355,0,278,0,245,125,49,3.65468,1.65951,0,0.0,0.88129,5.67347,2.24896,"{'4_character_tokens': 0.29856, '2_character_tokens': 0.21583, '3_character_tokens': 0.19424, '5_character_tokens': 0.11511, '6_character_tokens': 0.07554, '1_character_tokens': 0.05755, '9_character_tokens': 0.01799, '7_character_tokens': 0.01439, '8_character_tokens': 0.00719, '11_character_tokens': 0.0036}"
3193,1965,0,364,0,281,225,21,4.25549,2.36086,0,0.0,0.77198,17.33333,14.115,"{'4_character_tokens': 0.21154, '3_character_tokens': 0.1978, '2_character_tokens': 0.16758, '5_character_tokens': 0.12637, '1_character_tokens': 0.06868, '7_character_tokens': 0.06319, '6_character_tokens': 0.06044, '9_character_tokens': 0.03571, '8_character_tokens': 0.03022, '10_character_tokens': 0.02473, '11_character_tokens': 0.01099, '16_character_tokens': 0.00275}"
3194,363,0,61,0,40,49,4,4.85246,2.16669,0,0.0,0.65574,15.25,13.91342,"{'3_character_tokens': 0.21311, '5_character_tokens': 0.16393, '4_character_tokens': 0.14754, '2_character_tokens': 0.13115, '7_character_tokens': 0.11475, '6_character_tokens': 0.09836, '9_character_tokens': 0.06557, '8_character_tokens': 0.04918, '10_character_tokens': 0.01639}"
3195,2423,0,453,0,363,255,21,4.04857,2.01484,0,0.0,0.80132,21.57143,14.80396,"{'3_character_tokens': 0.25386, '2_character_tokens': 0.20309, '4_character_tokens': 0.18543, '5_character_tokens': 0.13024, '7_character_tokens': 0.07506, '6_character_tokens': 0.0596, '1_character_tokens': 0.0287, '8_character_tokens': 0.02649, '9_character_tokens': 0.01987, '10_character_tokens': 0.01325, '13_character_tokens': 0.00221, '11_character_tokens': 0.00221}"
3196,227,0,44,0,32,36,3,4.06818,2.48154,0,0.0,0.72727,14.66667,16.74316,"{'2_character_tokens': 0.25, '3_character_tokens': 0.20455, '7_character_tokens': 0.18182, '4_character_tokens': 0.11364, '1_character_tokens': 0.09091, '5_character_tokens': 0.06818, '10_character_tokens': 0.04545, '6_character_tokens': 0.02273, '9_character_tokens': 0.02273}"
3197,2441,0,454,0,339,259,26,4.24009,2.1494,0,0.0,0.7467,17.46154,11.8397,"{'4_character_tokens': 0.18722, '3_character_tokens': 0.18282, '2_character_tokens': 0.1652, '5_character_tokens': 0.14097, '6_character_tokens': 0.0837, '7_character_tokens': 0.0815, '1_character_tokens': 0.07048, '8_character_tokens': 0.04405, '9_character_tokens': 0.03084, '10_character_tokens': 0.01101, '11_character_tokens': 0.0022}"
3198,1765,0,323,0,252,208,27,4.25387,2.30257,0,0.0,0.78019,11.96296,13.02507,"{'4_character_tokens': 0.24149, '3_character_tokens': 0.21672, '2_character_tokens': 0.14861, '5_character_tokens': 0.11455, '6_character_tokens': 0.06811, '1_character_tokens': 0.05882, '7_character_tokens': 0.05882, '8_character_tokens': 0.03096, '10_character_tokens': 0.02167, '9_character_tokens': 0.01858, '11_character_tokens': 0.00929, '12_character_tokens': 0.00619, '13_character_tokens': 0.00619}"
3199,348,0,68,0,52,55,3,3.91176,2.08574,0,0.0,0.76471,22.66667,12.8582,"{'2_character_tokens': 0.20588, '3_character_tokens': 0.19118, '4_character_tokens': 0.19118, '6_character_tokens': 0.13235, '5_character_tokens': 0.08824, '1_character_tokens': 0.08824, '8_character_tokens': 0.04412, '7_character_tokens': 0.02941, '9_character_tokens': 0.01471, '10_character_tokens': 0.01471}"
3200,313,0,66,0,56,54,3,3.71212,1.81248,0,0.0,0.84848,22.0,11.35782,"{'4_character_tokens': 0.24242, '2_character_tokens': 0.24242, '3_character_tokens': 0.15152, '5_character_tokens': 0.13636, '1_character_tokens': 0.07576, '6_character_tokens': 0.06061, '8_character_tokens': 0.04545, '7_character_tokens': 0.04545}"
3201,1757,0,371,0,316,167,21,3.61725,1.90565,0,0.0,0.85175,17.66667,10.49921,"{'4_character_tokens': 0.25067, '2_character_tokens': 0.24528, '3_character_tokens': 0.18598, '1_character_tokens': 0.08625, '5_character_tokens': 0.08356, '6_character_tokens': 0.0566, '7_character_tokens': 0.04313, '8_character_tokens': 0.02965, '9_character_tokens': 0.01348, '13_character_tokens': 0.0027, '10_character_tokens': 0.0027}"
3202,325,0,62,0,46,48,3,4.14516,2.38745,0,0.0,0.74194,20.66667,19.39931,"{'3_character_tokens': 0.20968, '2_character_tokens': 0.14516, '1_character_tokens': 0.12903, '5_character_tokens': 0.12903, '4_character_tokens': 0.12903, '7_character_tokens': 0.09677, '8_character_tokens': 0.08065, '6_character_tokens': 0.04839, '11_character_tokens': 0.01613, '9_character_tokens': 0.01613}"
3203,792,0,169,0,143,101,16,3.57396,1.92929,0,0.0,0.84615,10.5625,6.17488,"{'2_character_tokens': 0.23669, '3_character_tokens': 0.18935, '4_character_tokens': 0.17751, '5_character_tokens': 0.12426, '1_character_tokens': 0.11834, '7_character_tokens': 0.07101, '6_character_tokens': 0.04734, '9_character_tokens': 0.01775, '8_character_tokens': 0.01775}"
3204,158,0,28,0,21,27,3,4.57143,2.44083,0,0.0,0.75,9.33333,9.29157,"{'4_character_tokens': 0.28571, '2_character_tokens': 0.21429, '3_character_tokens': 0.14286, '5_character_tokens': 0.10714, '7_character_tokens': 0.07143, '8_character_tokens': 0.07143, '10_character_tokens': 0.03571, '11_character_tokens': 0.03571, '6_character_tokens': 0.03571}"
3205,394,0,80,0,68,61,7,3.775,1.82788,0,0.0,0.85,11.42857,6.32079,"{'4_character_tokens': 0.2375, '2_character_tokens': 0.2375, '3_character_tokens': 0.1875, '5_character_tokens': 0.1375, '6_character_tokens': 0.0625, '7_character_tokens': 0.0625, '1_character_tokens': 0.05, '11_character_tokens': 0.0125, '8_character_tokens': 0.0125}"
3206,338,0,56,0,33,47,1,4.94643,2.84394,0,0.0,0.58929,56.0,0.0,"{'2_character_tokens': 0.26786, '7_character_tokens': 0.14286, '4_character_tokens': 0.10714, '3_character_tokens': 0.10714, '9_character_tokens': 0.08929, '5_character_tokens': 0.07143, '8_character_tokens': 0.07143, '6_character_tokens': 0.05357, '1_character_tokens': 0.03571, '11_character_tokens': 0.03571, '10_character_tokens': 0.01786}"
3207,315,0,62,0,48,45,4,4.03226,1.916,0,0.0,0.77419,15.5,14.82116,"{'3_character_tokens': 0.25806, '4_character_tokens': 0.17742, '2_character_tokens': 0.14516, '5_character_tokens': 0.12903, '6_character_tokens': 0.1129, '1_character_tokens': 0.06452, '8_character_tokens': 0.04839, '7_character_tokens': 0.04839, '9_character_tokens': 0.01613}"
